"YEAR";"HABITAT";"CIinf";"CIquart_inf";"med";"CIquart_sup";"CIsup";"ESPECE"
2009;"Terrestre";0,794990112063283;2,30769230769231;4;6,42857142857143;13,4461538461539;"HIPPOL"
2010;"Terrestre";1,64732142857143;2,67045454545455;3,875;6,66666666666667;17,225;"HIPPOL"
2011;"Terrestre";1,482;2,14285714285714;4,33333333333333;8;27,1923076923077;"HIPPOL"
2012;"Terrestre";1,56315789473684;3;4,28571428571429;7,66666666666667;19,174358974359;"HIPPOL"
2013;"Terrestre";1,22713414634146;2,75974025974026;4,14285714285714;8,07738095238095;16,2980769230769;"HIPPOL"
2014;"Terrestre";1,25669642857143;2,5;4;6,06060606060606;17,6397435897436;"HIPPOL"
2015;"Terrestre";2,08571428571429;3;5,33333333333333;7;11,2;"HIPPOL"
2016;"Terrestre";1,59642857142857;2,32142857142857;4,5;7,16312056737589;11,7739361702128;"HIPPOL"
1989;"Terrestre";1,2;1,2;1,2;1,2;1,2;"LUSMEG"
1990;"Terrestre";0,705;2,4;3,85714285714286;5,15625;17,8588235294118;"LUSMEG"
1991;"Terrestre";0,771818181818182;1,87922297297297;4,24418604651163;6,81755514705882;11,2411764705882;"LUSMEG"
1992;"Terrestre";0,583333333333333;1,05698529411765;2,72727272727273;4,34299191374663;10,5;"LUSMEG"
1993;"Terrestre";0,638314785373609;1,46875;1,9375;5,25;11,9375;"LUSMEG"
1994;"Terrestre";0,718404255319149;1,48294203961849;1,9375;5,44642857142857;5,603125;"LUSMEG"
1995;"Terrestre";1,05078125;1,48082386363636;4,4237012987013;7,20238095238095;7,46527777777778;"LUSMEG"
1996;"Terrestre";1,06666666666667;1,55172413793103;3,46153846153846;7,75;16,1263157894737;"LUSMEG"
1997;"Terrestre";0,652091733870968;2,31368186874305;3,48884381338742;10,0698529411765;16,1145833333333;"LUSMEG"
1998;"Terrestre";0,911931818181818;0,9375;3,71428571428571;7,22222222222222;9,94722222222222;"LUSMEG"
1999;"Terrestre";0,950520833333333;1,06770833333333;2,31087470449173;3,91869300911854;5,02044072948328;"LUSMEG"
2000;"Terrestre";0,964543269230769;1,17788461538462;1,3508064516129;3,23524365133837;6,47872340425532;"LUSMEG"
2001;"Terrestre";2,196875;3,13839285714286;4,35897435897436;6,12307692307692;10,3084210526316;"LUSMEG"
2002;"Terrestre";1,21710526315789;2;3,8;6,59581646423752;13,3928571428571;"LUSMEG"
2003;"Terrestre";0,932352941176471;2,91346153846154;3,66666666666667;4,91758241758242;11,15;"LUSMEG"
2004;"Terrestre";1,19235294117647;2,04831932773109;3,29323308270677;6,53076923076923;9,25480769230769;"LUSMEG"
2005;"Terrestre";1,56862745098039;3;6;8,75;14,2846153846154;"LUSMEG"
2006;"Terrestre";1,675;3,11842105263158;4,9;7,5;15;"LUSMEG"
2007;"Terrestre";1,34627329192547;3,6038961038961;6,53846153846154;9,5;16,83;"LUSMEG"
2008;"Terrestre";1,2875;2,07142857142857;5,14285714285714;7,5;11,1375;"LUSMEG"
2009;"Terrestre";1,0375;2,475;3,75;6,82416267942584;16,6671428571428;"LUSMEG"
2010;"Terrestre";1,66666666666667;3,10344827586207;5,35714285714286;7,5;12,5;"LUSMEG"
2011;"Terrestre";1,68125;3,58455882352941;5,16666666666667;9;18,375;"LUSMEG"
2012;"Terrestre";1,36363636363636;2,5;4,15778251599147;6,875;15;"LUSMEG"
2013;"Terrestre";1,68229166666667;2,67045454545455;4,5;6,02439024390244;10,3557692307692;"LUSMEG"
2014;"Terrestre";1,5;2,58333333333333;4;5,72727272727273;10,8948863636364;"LUSMEG"
2015;"Terrestre";1,68333333333333;2,65625;3,75;6,37218045112782;14,95;"LUSMEG"
2016;"Terrestre";1,5;2,23214285714286;6,125;10,561170212766;13,55;"LUSMEG"
1989;"Terrestre";1,22;1,4;1,6;1,8;1,98;"PAPALU"
1990;"Terrestre";0,59;0,675;0,909090909090909;0,9375;1,160625;"PAPALU"
1991;"Terrestre";0,621081081081081;0,810810810810811;0,9375;1,36363636363636;1,72459893048128;"PAPALU"
1992;"Terrestre";0,592767295597484;0,833333333333333;0,9375;0,9375;1,17375;"PAPALU"
1993;"Terrestre";0,601960784313726;0,729166666666667;0,874155405405405;1,0625;1,765625;"PAPALU"
1994;"Terrestre";0,391875;0,54375;0,817241379310345;1,24461206896552;1,81196120689655;"PAPALU"
1995;"Terrestre";0,886488970588235;0,923713235294118;1,03125;1,78125;3,553125;"PAPALU"
1996;"Terrestre";0,897565922920892;1,03448275862069;1,15384615384615;1,25;2,20192307692308;"PAPALU"
1997;"Terrestre";1,07142857142857;1,07142857142857;1,07142857142857;1,07142857142857;1,07142857142857;"PAPALU"
1998;"Terrestre";1,11538461538462;1,15384615384615;1,875;5,625;7,3125;"PAPALU"
1999;"Terrestre";1,0078125;1,640625;2,34375;3,046875;3,6796875;"PAPALU"
2000;"Terrestre";1,22333333333333;1,43333333333333;1,66666666666667;2,70833333333333;3,64583333333333;"PAPALU"
2001;"Terrestre";0,984375;1,90625;2;3,09615384615385;4,80769230769231;"PAPALU"
2002;"Terrestre";0,553846153846154;0,833333333333333;2;2,14285714285714;4,72;"PAPALU"
2003;"Terrestre";0,442307692307692;1,18055555555556;2;3,10714285714286;3,67788461538462;"PAPALU"
2004;"Terrestre";0,625;1,76470588235294;2,14285714285714;4,01785714285714;12,4038461538462;"PAPALU"
2005;"Terrestre";0,83125;2;2,14285714285714;2,45192307692308;4,59375;"PAPALU"
2006;"Terrestre";1,16769230769231;1,66666666666667;2,14285714285714;3;4,625;"PAPALU"
2007;"Terrestre";1,04;1,77083333333333;2,14285714285714;3;11,625;"PAPALU"
2008;"Terrestre";1,08333333333333;2;2,30769230769231;3,75;7,2;"PAPALU"
2009;"Terrestre";0,910135135135135;1,71875;2,61363636363636;3;6;"PAPALU"
2010;"Terrestre";0,9375;2,37692307692308;3;5;8,44772727272727;"PAPALU"
2011;"Terrestre";1,09118037135279;1,84742647058824;2,65384615384615;3,375;10,65;"PAPALU"
2012;"Terrestre";1,09615384615385;2;3;4,5;7,54166666666667;"PAPALU"
2013;"Terrestre";0,898809523809524;1,52439024390244;2,12406015037594;2,70833333333333;9,96923076923077;"PAPALU"
2014;"Terrestre";1,11160714285714;1,45161290322581;2,22527472527473;3,10402684563758;4,955;"PAPALU"
2015;"Terrestre";1,12165178571429;1,96875;2,45;3,71848739495798;5,85;"PAPALU"
2016;"Terrestre";1,465625;2;2,14285714285714;3,33333333333333;3,50980392156863;"PAPALU"
1989;"Terrestre";1,2;1,2;1,2;1,2;1,2;"PARCAE"
1990;"Terrestre";0,635294117647059;0,889285714285714;1,21875;1,56617647058824;1,85569852941176;"PARCAE"
1991;"Terrestre";0,71046511627907;0,940909090909091;1,3680926916221;1,66666666666667;2,15073529411765;"PARCAE"
1992;"Terrestre";0,586299313893654;0,813311688311688;0,91875;2,00625;2,895;"PARCAE"
1993;"Terrestre";1,0777027027027;1,63288288288288;1,7156862745098;1,84742647058824;1,984375;"PARCAE"
1994;"Terrestre";0,604787234042553;0,728723404255319;1,01724137931034;1,31330818965517;1,48828125;"PARCAE"
1995;"Terrestre";0,489285714285714;1,20098039215686;1,875;2,03448275862069;8,2790948275862;"PARCAE"
1996;"Terrestre";0,771428571428571;0,882352941176471;1,72413793103448;2;2,30769230769231;"PARCAE"
1997;"Terrestre";0,790178571428571;1,10357142857143;1,303125;2,00597426470588;10,1194852941176;"PARCAE"
1998;"Terrestre";1,11858974358974;1,31118881118881;2,10714285714286;2,859375;3,61875;"PARCAE"
1999;"Terrestre";0,66565349544073;0,964285714285714;1,89285714285714;2,734375;3,6328125;"PARCAE"
2000;"Terrestre";0,481003039513678;0,96875;1,2;2,4260752688172;3,5625;"PARCAE"
2001;"Terrestre";0,828125;1,3489010989011;2,61904761904762;3,64583333333333;5,51923076923077;"PARCAE"
2002;"Terrestre";0,697115384615385;1,11111111111111;2,4;3,52941176470588;8,45238095238095;"PARCAE"
2003;"Terrestre";0,754224030037547;2;2,5;3,85416666666667;8,375;"PARCAE"
2004;"Terrestre";1,02321428571429;1,76470588235294;2,5;3,9375;9,17410714285714;"PARCAE"
2005;"Terrestre";0,855357142857143;2;3,07894736842105;4,82142857142857;8,04285714285714;"PARCAE"
2006;"Terrestre";0,970474137931035;2,33571428571429;3;4,575;6,34116541353383;"PARCAE"
2007;"Terrestre";1,05384615384615;2,14285714285714;3;5,69230769230769;10;"PARCAE"
2008;"Terrestre";1,66666666666667;2,30769230769231;3,33333333333333;4,28571428571429;9,3375;"PARCAE"
2009;"Terrestre";0,846718146718147;2,10714285714286;3;3,4;9,05192307692308;"PARCAE"
2010;"Terrestre";1,00948275862069;2,30769230769231;3;5;6,48333333333333;"PARCAE"
2011;"Terrestre";1,5;2,19642857142857;3;4,14285714285714;7,47794117647059;"PARCAE"
2012;"Terrestre";1,46237664473684;2,5;3,62244897959184;5;13,375;"PARCAE"
2013;"Terrestre";1,04460847240051;2,26648351648352;2,72727272727273;3,38235294117647;6,06428571428571;"PARCAE"
2014;"Terrestre";1,25184563758389;2,375;3;4,14285714285714;8,37442396313364;"PARCAE"
2015;"Terrestre";1,125;2,72727272727273;3,75;5,78125;9,875;"PARCAE"
2016;"Terrestre";2,0625;2,52659574468085;5;6,21428571428571;8,42857142857143;"PARCAE"
1989;"Terrestre";2,7225;2,925;3,15;3,375;3,5775;"PARMAJ"
1990;"Terrestre";0,991268382352941;1,328125;1,88039215686275;3,0875;5,19155844155844;"PARMAJ"
1991;"Terrestre";0,757630813953488;1,2625;1,5625;2,57352941176471;3,36176470588235;"PARMAJ"
1992;"Terrestre";0,620454545454546;0,96875;1,40625;3,13342318059299;6,47142857142857;"PARMAJ"
1993;"Terrestre";0,953125;1,82094594594595;2,5;3,625;12,5625;"PARMAJ"
1994;"Terrestre";0,908823529411765;1,08836206896552;1,73537234042553;2,10714285714286;4,96514423076923;"PARMAJ"
1995;"Terrestre";0,6875;0,928030303030303;1,17647058823529;3,36904761904762;19,21875;"PARMAJ"
1996;"Terrestre";1,3448275862069;1,60714285714286;2,57142857142857;3,21957236842105;8,58173076923077;"PARMAJ"
1997;"Terrestre";1,14642857142857;1,575;2,11397058823529;2,94270833333333;5,22395833333333;"PARMAJ"
1998;"Terrestre";1,08181818181818;1,67857142857143;1,78409090909091;2,56944444444444;12,6634615384615;"PARMAJ"
1999;"Terrestre";1,01944444444444;1,23522458628842;2,07142857142857;3,359375;10,15625;"PARMAJ"
2000;"Terrestre";0,687430011198208;1,56617647058824;2,8939205955335;3,9453125;23,90625;"PARMAJ"
2001;"Terrestre";1,19711538461538;1,96172248803828;2,57142857142857;5,19230769230769;12,4038461538462;"PARMAJ"
2002;"Terrestre";1,10625;1,96153846153846;2,5;4,33333333333333;7,5;"PARMAJ"
2003;"Terrestre";1,2263483642794;2,20238095238095;2,65686274509804;3,55769230769231;13,625;"PARMAJ"
2004;"Terrestre";1,20375;2,35323886639676;3,3974358974359;5,42892156862745;11,25;"PARMAJ"
2005;"Terrestre";1,11752136752137;2,41666666666667;3,46153846153846;5,77380952380952;12,275;"PARMAJ"
2006;"Terrestre";1,31121281464531;2,5;3,46666666666667;5;11,5;"PARMAJ"
2007;"Terrestre";1,57894736842105;2,5;3,5;5,35714285714286;11,1;"PARMAJ"
2008;"Terrestre";1,57894736842105;2,72727272727273;4,28571428571429;6;12;"PARMAJ"
2009;"Terrestre";1,16628959276018;2,5;4,05405405405405;5,22727272727273;9,796875;"PARMAJ"
2010;"Terrestre";1,48421052631579;3;5;8,83333333333333;15,0833333333333;"PARMAJ"
2011;"Terrestre";1,41428571428571;2,5;3,10344827586207;6;10,3337142857143;"PARMAJ"
2012;"Terrestre";1,93392857142857;3;5;6,5015479876161;11,0361111111111;"PARMAJ"
2013;"Terrestre";1,45800671892497;2,72727272727273;3,46153846153846;5;8,5;"PARMAJ"
2014;"Terrestre";1,56174089068826;2,56048387096774;3,33333333333333;5;10,3863636363636;"PARMAJ"
2015;"Terrestre";1,61622807017544;2,94512195121951;3,75;6;13,2267857142857;"PARMAJ"
2016;"Terrestre";1,7;3,18609022556391;3,42857142857143;4,25;7,125;"PARMAJ"
1989;"Terrestre";1,845;2,25;2,7;3,15;3,555;"PARNUS"
1990;"Terrestre";0,468571428571429;0,928571428571429;1,81818181818182;2,18039215686275;2,750625;"PARNUS"
1991;"Terrestre";0,650625;1,06875;1,25;1,66666666666667;2,49595588235294;"PARNUS"
1992;"Terrestre";0,770671476137625;0,896139705882353;1,06875;1,2375;1,90625;"PARNUS"
1993;"Terrestre";0,555208333333333;1,33333333333333;1,5;1,76470588235294;16,3764705882353;"PARNUS"
1994;"Terrestre";1,015;1,15;1,225;1,37867647058824;1,72610294117647;"PARNUS"
1995;"Terrestre";0,76875;0,9375;1,03448275862069;3,75;17,25;"PARNUS"
1996;"Terrestre";0,763392857142857;0,877232142857143;0,96875;1,41379310344828;2,21319628647215;"PARNUS"
1997;"Terrestre";0,6421875;0,945060483870968;0,983870967741935;1,02586206896552;9,97306034482759;"PARNUS"
1998;"Terrestre";0,982572115384615;1,38822115384615;2,64423076923077;7,5;17,625;"PARNUS"
1999;"Terrestre";1,06875;1,6875;2,375;3,0625;3,68125;"PARNUS"
2000;"Terrestre";0,940524193548387;0,967741935483871;2;7,5;7,5;"PARNUS"
2001;"Terrestre";0,786713286713287;1,18181818181818;2,15384615384615;4,79567307692308;20,390625;"PARNUS"
2002;"Terrestre";1,54453441295547;1,62280701754386;1,66666666666667;2,25;3,375;"PARNUS"
2003;"Terrestre";1,16192307692308;1,65;3,41346153846154;4,25;10,15625;"PARNUS"
2004;"Terrestre";1,2;1,36923076923077;2,4;3,45394736842105;10,125;"PARNUS"
2005;"Terrestre";1,01538461538462;1,15384615384615;1,5;1,66666666666667;2,68666666666667;"PARNUS"
2006;"Terrestre";0,704326923076923;1,17692307692308;1,57894736842105;1,77083333333333;1,98125;"PARNUS"
2007;"Terrestre";1,07236842105263;2,01754385964912;3,3974358974359;4,46538461538462;7,1625;"PARNUS"
2008;"Terrestre";1,24736842105263;1,60087719298246;1,7156862745098;2,69117647058824;6,9375;"PARNUS"
2009;"Terrestre";1,0625;1,51973684210526;1,98947368421053;2,475;3,22916666666667;"PARNUS"
2010;"Terrestre";1,11544227886057;2,30769230769231;3;3,88888888888889;7,8;"PARNUS"
2011;"Terrestre";1,52916666666667;1,72101449275362;2,3775;3;5,025;"PARNUS"
2012;"Terrestre";1,07236842105263;1,60087719298246;1,77083333333333;2,04769736842105;2,88815789473684;"PARNUS"
2013;"Terrestre";1,07173295454545;2,27982954545455;4,6969696969697;7,25;8,825;"PARNUS"
2014;"Terrestre";1,046875;1,66666666666667;1,875;3,23863636363636;3,75;"PARNUS"
2015;"Terrestre";1,52916666666667;1,82291666666667;1,99013157894737;4,0625;7,0625;"PARNUS"
2016;"Terrestre";1,875;1,875;1,875;1,875;1,875;"PARNUS"
1990;"Terrestre";0,774107142857143;0,991071428571429;1,23214285714286;1,47321428571429;1,69017857142857;"PASDOM"
1991;"Terrestre";0,914117647058823;1,2;1,76470588235294;2,8125;3,85477941176471;"PASDOM"
1992;"Terrestre";2,14821428571429;2,19642857142857;2,25;5,69642857142857;8,79821428571429;"PASDOM"
1993;"Terrestre";0,758333333333333;0,833333333333333;1,62162162162162;3;7,5;"PASDOM"
1994;"Terrestre";1,64628232758621;2,49730603448276;3,28125;6,09821428571429;12,4383928571429;"PASDOM"
1995;"Terrestre";2,57142857142857;2,57142857142857;2,57142857142857;2,57142857142857;2,57142857142857;"PASDOM"
1996;"Terrestre";3,18609022556391;3,43984962406015;3,7218045112782;4,00375939849624;4,25751879699248;"PASDOM"
1997;"Terrestre";1,18452380952381;2,20238095238095;3,33333333333333;4,31372549019608;5,19607843137255;"PASDOM"
1998;"Terrestre";0,765909090909091;0,909090909090909;2,72727272727273;3,33333333333333;6,24761904761905;"PASDOM"
1999;"Terrestre";6;6;6;6;6;"PASDOM"
2000;"Terrestre";1,17948717948718;1,41025641025641;1,66666666666667;2,54761904761905;3,34047619047619;"PASDOM"
2001;"Terrestre";0,867532467532468;1,15384615384615;2,10526315789474;4,57142857142857;4,96;"PASDOM"
2002;"Terrestre";1,025;1,67857142857143;2,3968253968254;5,04736842105263;8,46875;"PASDOM"
2003;"Terrestre";1,32758620689655;2,5;3,85714285714286;6,42857142857143;8,65333333333333;"PASDOM"
2004;"Terrestre";1,29674369747899;4,375;6,28571428571429;8,05;25,70625;"PASDOM"
2005;"Terrestre";1,09429824561404;2,27884615384615;4,28571428571429;7,31043956043956;16,3928571428571;"PASDOM"
2006;"Terrestre";1,01034482758621;2,30769230769231;5,52631578947368;10;23,5;"PASDOM"
2007;"Terrestre";2,6625;5;5,50480769230769;11,25;26,8178571428571;"PASDOM"
2008;"Terrestre";1,371875;2,12864721485411;3,93382352941176;9,33894230769231;13,6785714285714;"PASDOM"
2009;"Terrestre";0,886486486486487;2,30769230769231;3,33333333333333;5;8,90384615384616;"PASDOM"
2010;"Terrestre";1,55576923076923;2,5;3,16666666666667;5,25;12,5808823529412;"PASDOM"
2011;"Terrestre";1,68589743589744;2,5;3;5,45454545454546;12,6;"PASDOM"
2012;"Terrestre";1,2;2,30769230769231;3;6;15,4;"PASDOM"
2013;"Terrestre";1,5875;2,75;3,71412169919633;4,82517482517482;12,6016042780749;"PASDOM"
2014;"Terrestre";1,2625;2,30769230769231;3;5,38461538461539;13,8823529411765;"PASDOM"
2015;"Terrestre";1,284375;3;4,58041958041958;8,19659442724458;13,1642857142857;"PASDOM"
2016;"Terrestre";1,1125;2,125;5,53571428571429;8,92857142857143;9,89285714285714;"PASDOM"
1989;"Terrestre";3,05;3,5;4;4,7;5,33;"PHYCOL"
1990;"Terrestre";1,35416666666667;3,28737745098039;3,75;7,1;10,8860294117647;"PHYCOL"
1991;"Terrestre";1,46547719594595;2,03851744186047;3,45220588235294;3,77954545454545;5,41039215686274;"PHYCOL"
1992;"Terrestre";0,896428571428571;1,84742647058824;2,625;4,41428571428571;5,01339622641509;"PHYCOL"
1993;"Terrestre";0,988839285714286;1,61458333333333;2,02702702702703;3,74183006535948;15,0555555555556;"PHYCOL"
1994;"Terrestre";1,12321428571429;2,30769230769231;3,10344827586207;5,6;6,090112640801;"PHYCOL"
1995;"Terrestre";0,945535714285714;2,04310344827586;4,01041666666667;6,68114973262032;30,75;"PHYCOL"
1996;"Terrestre";1,03970588235294;1,30911330049261;2,96875;5,5491452991453;7,1625;"PHYCOL"
1997;"Terrestre";1,29017857142857;2,53676470588235;4,20161290322581;6,75625;13,3706896551724;"PHYCOL"
1998;"Terrestre";0,877272727272727;2,63169642857143;3,98148148148148;7,18531468531469;14,71875;"PHYCOL"
1999;"Terrestre";1,34285714285714;1,77083333333333;2,76595744680851;5,25;13,875;"PHYCOL"
2000;"Terrestre";0,8015625;1,57417582417582;2,95161290322581;4,21323529411765;12,37375;"PHYCOL"
2001;"Terrestre";1,20659340659341;3,03030303030303;4,5;6,92307692307692;22,25;"PHYCOL"
2002;"Terrestre";1,07222222222222;2,66025641025641;4,28571428571429;6,33333333333333;10,2091666666667;"PHYCOL"
2003;"Terrestre";0,985714285714286;3,94607843137255;5,33333333333333;10,74375;16,6354166666667;"PHYCOL"
2004;"Terrestre";1,08791208791209;3;4,54545454545454;7,5;13,2592592592593;"PHYCOL"
2005;"Terrestre";1,3;2,30769230769231;4;5,33333333333333;15,3;"PHYCOL"
2006;"Terrestre";1,07186234817814;2,13345864661654;2,90625;5;7,95624999999999;"PHYCOL"
2007;"Terrestre";1,07307692307692;2,475;4,39285714285714;6,97940503432494;16,05;"PHYCOL"
2008;"Terrestre";1,74613003095975;3;5;7,5;14,9538461538461;"PHYCOL"
2009;"Terrestre";1,27;2,6940133037694;3,79807692307692;5;12,3519230769231;"PHYCOL"
2010;"Terrestre";1,17461538461538;3;5;7,07142857142857;10,9125;"PHYCOL"
2011;"Terrestre";1,473;3,71173469387755;5;7,5;11,8166666666667;"PHYCOL"
2012;"Terrestre";1,21875;3,11842105263158;4,71217105263158;7,60878010878011;13,9875;"PHYCOL"
2013;"Terrestre";2,27302631578947;4,10984848484848;5,91666666666667;8,5625;12,9835164835165;"PHYCOL"
2014;"Terrestre";1,08846153846154;3,26923076923077;5;8,01342281879195;14,425;"PHYCOL"
2015;"Terrestre";1,24852941176471;3,88392857142857;6,66666666666667;8,97222222222222;15;"PHYCOL"
2016;"Terrestre";1,18815789473684;5,08928571428571;6,83333333333333;8,75;12,9321428571429;"PHYCOL"
1989;"Terrestre";2,02;2,2;2,4;2,6;2,78;"PHYLUS"
1990;"Terrestre";0,76875;1,91883116883117;3,26470588235294;4,184375;8,96553308823529;"PHYLUS"
1991;"Terrestre";0,994186046511628;1,69630642954856;2,6;4,74375;5,38666666666667;"PHYLUS"
1992;"Terrestre";1,24886363636364;1,63435828877005;1,82574916759156;2,87169811320755;3,4078125;"PHYLUS"
1993;"Terrestre";0,84375;0,9375;0,980392156862745;2,22222222222222;3,59722222222222;"PHYLUS"
1994;"Terrestre";0,898235294117647;1,04117647058824;1,2;1,97931034482759;2,68068965517241;"PHYLUS"
1995;"Terrestre";2,42988505747126;3,29885057471264;5,56034482758621;9,375;14,4375;"PHYLUS"
1996;"Terrestre";0,942857142857143;1,71428571428571;2,30769230769231;3,33333333333333;3,70833333333333;"PHYLUS"
1997;"Terrestre";1,68057266009852;2,34144088669951;3,09310344827586;6,45;14,145;"PHYLUS"
1998;"Terrestre";1,04895104895105;2,30769230769231;4,44444444444444;7,5;10,875;"PHYLUS"
1999;"Terrestre";0,865178571428572;0,9375;1,70212765957447;3,75;10,5;"PHYLUS"
2000;"Terrestre";1,77596996245307;1,87734668335419;2,89293067947838;4,77822580645161;7,22782258064516;"PHYLUS"
2001;"Terrestre";0,974545454545455;1,35902255639098;2,15384615384615;3,4375;8,4125;"PHYLUS"
2002;"Terrestre";0,931174089068826;1,66666666666667;2,5;6,25;11,3333333333333;"PHYLUS"
2003;"Terrestre";1,38386524822695;1,94117647058824;2,82894736842105;7,32142857142857;14,45;"PHYLUS"
2004;"Terrestre";1,01785714285714;2,05263157894737;3,6;5,89285714285714;17,7916666666667;"PHYLUS"
2005;"Terrestre";1,25;2,26648351648352;3,3;6,11764705882353;11,4583333333333;"PHYLUS"
2006;"Terrestre";1,08222811671088;2,5;3,75;5;16,3153846153846;"PHYLUS"
2007;"Terrestre";1,125;2,18406593406593;3,10714285714286;7,875;17,5;"PHYLUS"
2008;"Terrestre";1,63875;3;3,84615384615385;6,71428571428571;13,75;"PHYLUS"
2009;"Terrestre";1,51041666666667;2,859375;5,17857142857143;9,75;19,2019230769231;"PHYLUS"
2010;"Terrestre";0,986344537815126;2,5;5,35714285714286;8,16666666666667;14,3;"PHYLUS"
2011;"Terrestre";1,73039215686274;3;5;8,7;19,1060606060606;"PHYLUS"
2012;"Terrestre";1,41953441295547;3;4,09722222222222;5,55803571428571;12,9375;"PHYLUS"
2013;"Terrestre";1,18333333333333;2,35576923076923;4,34873949579832;6,51278409090909;9,95;"PHYLUS"
2014;"Terrestre";2,5;2,859375;5,40322580645161;7,35576923076923;8,66421568627451;"PHYLUS"
2015;"Terrestre";2,5;3;4,12878787878788;5,21785714285714;11,7410714285714;"PHYLUS"
2016;"Terrestre";1,6;2,5;3;3;4,89574468085106;"PHYLUS"
1989;"Terrestre";0,703333333333334;1,63333333333333;2,66666666666667;4,33333333333333;5,83333333333333;"PRUMOD"
1990;"Terrestre";1,1015625;2,28693181818182;2,67460317460317;5,07647058823529;6,3940625;"PRUMOD"
1991;"Terrestre";0,630882352941176;1,37949260042283;2,15686274509804;3,16470588235294;6,42003676470588;"PRUMOD"
1992;"Terrestre";1,1125;2,48247978436658;2,72977941176471;3,53333333333333;6,17745535714286;"PRUMOD"
1993;"Terrestre";0,797058823529412;1,71428571428571;2,25788288288288;3,34375;15,615625;"PRUMOD"
1994;"Terrestre";1,07844827586207;1,37142857142857;2,02564102564103;2,50938673341677;4,13065159574468;"PRUMOD"
1995;"Terrestre";0,635294117647059;0,990147783251232;1,12373737373737;3,75;43,96875;"PRUMOD"
1996;"Terrestre";0,889285714285714;1,58135775862069;2,47737556561086;3,64583333333333;4,47692307692308;"PRUMOD"
1997;"Terrestre";1,10294117647059;2,17633928571429;2,64547413793103;3,47782258064516;5,27625;"PRUMOD"
1998;"Terrestre";0,933116883116883;1,38494318181818;2,72727272727273;5,01923076923077;7,35576923076923;"PRUMOD"
1999;"Terrestre";1,13730158730159;1,5;1,875;2,5625;6,84375;"PRUMOD"
2000;"Terrestre";0,791208791208791;1,80645161290323;2,5;3,78676470588235;6,625;"PRUMOD"
2001;"Terrestre";1,21103896103896;2,23076923076923;2,75;4,71153846153846;7,02323717948718;"PRUMOD"
2002;"Terrestre";1,07222222222222;2,09429824561404;2,72727272727273;4,35294117647059;7,79166666666666;"PRUMOD"
2003;"Terrestre";0,73531914893617;2,4;3,97058823529412;6,66666666666667;11,3214285714286;"PRUMOD"
2004;"Terrestre";1,07142857142857;2,4;3,33333333333333;5;9,47500000000001;"PRUMOD"
2005;"Terrestre";1,56947368421053;2;3,54166666666667;5,05;10,7418831168831;"PRUMOD"
2006;"Terrestre";1,18730769230769;2,03571428571429;3,33333333333333;6,1875;9,23125;"PRUMOD"
2007;"Terrestre";1,21565217391304;2,32051282051282;4;6,79487179487179;11,8875;"PRUMOD"
2008;"Terrestre";1,30113636363636;3,16666666666667;5;6,22023809523809;10,3928571428571;"PRUMOD"
2009;"Terrestre";1,12713675213675;2,10714285714286;3,84868421052632;6,28205128205128;13,59375;"PRUMOD"
2010;"Terrestre";1,0859375;2,58152173913043;3,875;6;17,2875;"PRUMOD"
2011;"Terrestre";1,19230769230769;2,30769230769231;3,75;6;12,9;"PRUMOD"
2012;"Terrestre";1,60964912280702;3,16666666666667;5;6;11,2013157894737;"PRUMOD"
2013;"Terrestre";1,07142857142857;2,33333333333333;3,33333333333333;5;13,6571428571429;"PRUMOD"
2014;"Terrestre";1,27503247456159;2,5;3,875;6,10714285714286;14,5875;"PRUMOD"
2015;"Terrestre";1,51339285714286;3;3,75;4,58653846153846;10,625;"PRUMOD"
2016;"Terrestre";1,66071428571429;2,75;4,16666666666667;5,34722222222222;8,625;"PRUMOD"
1989;"Terrestre";2,44;2,8;3,2;3,6;3,96;"PYRULA"
1990;"Terrestre";0,813970588235294;1,49732620320856;2;2,41736694677871;4,12235294117647;"PYRULA"
1991;"Terrestre";0,974117647058824;1,8;2,7027027027027;2,8;3,45647058823529;"PYRULA"
1992;"Terrestre";0,922058823529412;1,24090909090909;1,53087478559177;1,98702830188679;2,71041666666667;"PYRULA"
1993;"Terrestre";0,747058823529412;1,47058823529412;2;2,02702702702703;21,8027027027027;"PYRULA"
1994;"Terrestre";0,836153846153846;1,16153846153846;1,64102564102564;2,16176470588235;2,59852941176471;"PYRULA"
1995;"Terrestre";0,990196078431373;1,07843137254902;1,55555555555556;5,25;14,025;"PYRULA"
1996;"Terrestre";1,04045092838196;1,09416445623342;1,15384615384615;1,43406593406593;1,68626373626374;"PYRULA"
1997;"Terrestre";1,44308035714286;1,77455357142857;2,14285714285714;3,17142857142857;4,09714285714286;"PYRULA"
1998;"Terrestre";1,02727272727273;1,27272727272727;1,36363636363636;2,17657342657343;4,3715034965035;"PYRULA"
1999;"Terrestre";0,672340425531915;0,978723404255319;1,31914893617021;1,65957446808511;1,96595744680851;"PYRULA"
2000;"Terrestre";0,811757215619694;0,975806451612903;1,24468085106383;1,62234042553191;1,95833333333333;"PYRULA"
2001;"Terrestre";0,885714285714286;1,57894736842105;2,30769230769231;2,5;7,32307692307693;"PYRULA"
2002;"Terrestre";1,36635338345865;1,95454545454545;2,91666666666667;4,25;6,31818181818182;"PYRULA"
