"SP";"YEAR";"AGE_first";"MIGRATION";"CIinf";"CIquart_inf";"med";"CIquart_sup";"CIsup";"HABITAT"
"CETCET";2007;"AD";"Court";9,77320638432364;13,3470085470086;14,75;15,4959677419355;16,46432382134;"Terrestre"
"ERIRUB";2007;"AD";"Court";14,8268269914651;15,7837837837837;16,5598198198198;17,4039735099337;22,4115625;"Terrestre"
"FRICOE";2007;"AD";"Court";19,0028592352024;20,5227272727272;21,3812154696132;22,2771084337349;25,3834757834758;"Terrestre"
"PAPALU";2007;"AD";"Court";9,79074519230767;10,1612903225806;10,5344262295082;10,9140625;11,8977049180328;"Terrestre"
"PARCAE";2007;"AD";"Court";9,69160156249998;10,4243745472781;10,8746819338422;11,171875;13,3096903395504;"Terrestre"
"PARMAJ";2007;"AD";"Court";15,401942569366;16,7848557692308;17,5324675324675;18,5064935064934;20,4764005040669;"Terrestre"
"PASDOM";2007;"AD";"Court";23,7116987179487;26,6583063021316;27,2192875689711;28,9641203703704;35,5324057610242;"Terrestre"
"PHYCOL";2007;"AD";"Court";6,55555555555555;7,14740591397849;7,61290322580644;8,08870967741934;9,65023538961039;"Terrestre"
"PRUMOD";2007;"AD";"Court";16,6822370266479;18,3946513002364;19,400336889388;20,2898550724638;22,2709732988803;"Terrestre"
"PYRULA";2007;"AD";"Court";18,2750620188195;20,0950663466968;21,5;22,9466353527608;26,898531047266;"Terrestre"
"SYLATR";2007;"AD";"Court";14,9409965034965;16,3333333333333;17,2941176470589;18,3749999999999;21,089897260274;"Terrestre"
"TROTRO";2007;"AD";"Court";7,78249667553191;9,30876262626261;9,79999999999996;10,4255319148936;11,7173913043478;"Terrestre"
"TURMER";2007;"AD";"Court";77,41228828206;83,8437307306925;88,0004152823922;93,1819165409355;102,265528990964;"Terrestre"
"TURPHI";2007;"AD";"Court";59,2107142857141;65,4453781512603;68,4751082251082;73,7894648829431;84,6341304347826;"Terrestre"
"AEGCAU";2008;"AD";"Court";7,10682795698925;7,74808313155772;8;8,36290322580646;9,47997844827587;"Terrestre"
"CETCET";2008;"AD";"Court";12,581424644984;13,4663742690058;14,7878787878788;15,3741150003308;16,0238523573201;"Terrestre"
"ERIRUB";2008;"AD";"Court";14,496719858156;15,7837837837837;16,6717162032598;17,3020211000474;21,8841304347826;"Terrestre"
"FRICOE";2008;"AD";"Court";18,8786250335031;20,2713095699342;21,3818681318681;22,3905325443787;25,4726911976912;"Terrestre"
"PAPALU";2008;"AD";"Court";9,59682203389828;10,2146595208071;10,9096340898564;11;11,417942583732;"Terrestre"
"PARCAE";2008;"AD";"Court";9,60227272727269;10,5073529411765;10,91796875;11,3257575757575;12,3519345238095;"Terrestre"
"PARMAJ";2008;"AD";"Court";15,5844155844155;16,9135420631899;17,5324675324675;18,2565789473685;20,711774047187;"Terrestre"
"PASDOM";2008;"AD";"Court";22,5447115384616;25,8355263157895;26,6355650522318;28,2333333333333;31,0981285561878;"Terrestre"
"PHYCOL";2008;"AD";"Court";6,59591625207298;7,25409836065571;7,62931034482759;8,03635335252983;9,83333333333333;"Terrestre"
"PRUMOD";2008;"AD";"Court";16,7605633802818;18,2394366197184;19,136690647482;20;22,3473578698468;"Terrestre"
"PYRULA";2008;"AD";"Court";18,6616794478528;20,25;21,2142857142857;22,3441311852704;24,9905769230769;"Terrestre"
"SYLATR";2008;"AD";"Court";14,7459375;16,2239811912226;17,2344827586207;18,251677852349;20,9288960601638;"Terrestre"
"TROTRO";2008;"AD";"Court";8,26382978723404;9,38297872340425;9,70754716981136;10,2352659574468;11,585393258427;"Terrestre"
"TURMER";2008;"AD";"Court";76,7978884139151;84,011627906977;87,9310344827583;92,3622047244095;103,503048780488;"Terrestre"
"TURPHI";2008;"AD";"Court";56,2466666666668;63,0039930871384;66,7061445341159;70,6487179487179;83,1862522686025;"Terrestre"
"AEGCAU";2009;"AD";"Court";6,56166666666667;7,51519999999997;7,80799999999997;8,16964285714286;8,84935483870968;"Terrestre"
"CETCET";2009;"AD";"Court";12,2;13,9163498098859;14,8441064638783;15,5;17,5709090909091;"Terrestre"
"ERIRUB";2009;"AD";"Court";14,7972972972972;15,8;16,5;17,3566433566433;22,2042578710645;"Terrestre"
"FRICOE";2009;"AD";"Court";19,1111111111111;20,2357677902622;20,9940476190476;22,0029761904762;25,6981754658385;"Terrestre"
"PAPALU";2009;"AD";"Court";9,72326249999998;10,3359375;10,7296875;10,8531656302996;11,8840198511166;"Terrestre"
"PARCAE";2009;"AD";"Court";9,57821428571428;10;10,3614267676767;11,0020161290323;12,1590201930404;"Terrestre"
"PARMAJ";2009;"AD";"Court";15,4083245521602;16,7197452229299;17,4418604651163;18,0194805194805;20,5047945205479;"Terrestre"
"PASDOM";2009;"AD";"Court";24,1170416666667;26,3045693115159;27,8618421052632;28,8141025641026;35,7235542888664;"Terrestre"
"PHYCOL";2009;"AD";"Court";6,66443244065733;7,31404958677686;7,62931034482759;8,10514391564548;9,73681501230516;"Terrestre"
"PRUMOD";2009;"AD";"Court";17,3216994242605;18,3818589025755;19,2753623188406;20,2194835680751;22,295;"Terrestre"
"PYRULA";2009;"AD";"Court";19,3969658187917;20,2756329113924;21,1732522796353;22,32035204786;24,4261920731707;"Terrestre"
"SYLATR";2009;"AD";"Court";14,7986577181208;16,2763624567474;17,1164383561644;18,3235939610264;21,3547297297296;"Terrestre"
"TROTRO";2009;"AD";"Court";8,16666666666667;9,1875;9,79999999999996;10,3157894736842;11,0626086956522;"Terrestre"
"TURMER";2009;"AD";"Court";76,9966799468792;84,0340909090908;88,2692307692312;91,8;101,246640148297;"Terrestre"
"TURPHI";2009;"AD";"Court";56,4942084942087;64,2330434782609;67,2892561983471;71,1900826446281;83,4137931034483;"Terrestre"
"AEGCAU";2010;"AD";"Court";7,37903225806452;7,75658705701079;7,98846153846155;8,42534119106702;9,77721774193549;"Terrestre"
"CETCET";2010;"AD";"Court";12,1061186186186;13,6822429906542;14,758064516129;15,741935483871;17;"Terrestre"
"ERIRUB";2010;"AD";"Court";14,7529054054054;15,9135520875017;16,5909090909091;17,7430555555556;21,4754166666667;"Terrestre"
"FRICOE";2010;"AD";"Court";18,985919241573;20,7912087912088;22,0059523809524;23,1223354084135;25,198493543759;"Terrestre"
"PAPALU";2010;"AD";"Court";9,62513343499811;10,2899199695122;10,584;11,1996471774193;11,935546875;"Terrestre"
"PARCAE";2010;"AD";"Court";9,58178863745788;10,2631578947369;10,6716417910448;11,2062382518797;12,2913533834587;"Terrestre"
"PARMAJ";2010;"AD";"Court";15,9267188339001;16,8342817896389;17,5324675324675;18,2432432432432;20,1239679456047;"Terrestre"
"PASDOM";2010;"AD";"Court";22,5582076379975;26,219512195122;27,567901234568;29,2022834450235;30,3542105263158;"Terrestre"
"PHYCOL";2010;"AD";"Court";6,21327433628319;7,24073154584575;7,62931034482759;8,04545454545455;9,82882262996941;"Terrestre"
"PRUMOD";2010;"AD";"Court";16,9160839160839;18,5294117647059;19,3283582089552;20,2898550724638;22,7352368591823;"Terrestre"
"PYRULA";2010;"AD";"Court";19,1990371621621;20,1097971602435;21,2142857142857;22,7015579357351;25,3432366071428;"Terrestre"
"SYLATR";2010;"AD";"Court";15,0127659574468;16,6130136986301;17,3817567567567;18,375;21,2763157894736;"Terrestre"
"TROTRO";2010;"AD";"Court";8,42372731854839;9,43240670220868;9,84803921568628;10,4518885967009;11,7521010928962;"Terrestre"
"TURMER";2010;"AD";"Court";77,6503759398497;84,4301675977652;88,0357142857143;92,5403225806452;155,813793103448;"Terrestre"
"TURPHI";2010;"AD";"Court";59,7500967331824;63,5384615384615;66,8408219074025;70,364523809524;83,1553643724696;"Terrestre"
"AEGCAU";2011;"AD";"Court";7,26369230769231;7,80799999999997;7,9;8,16964285714286;8,55762711864407;"Terrestre"
"CETCET";2011;"AD";"Court";11,9933382936508;13,7492063492064;14,6086618876942;15,1674501424502;16,2448983739837;"Terrestre"
"ERIRUB";2011;"AD";"Court";14,6;15,6068965517241;16,3356643356643;17,0932524921887;21,9536970481119;"Terrestre"
"FRICOE";2011;"AD";"Court";18,7675287356323;20,0415853318461;21,0113636363636;22,1089693154996;24,4295822126591;"Terrestre"
"PAPALU";2011;"AD";"Court";6,66580645161291;9,65322580645161;10,5;10,6615384615385;11,9664540337711;"Terrestre"
"PARCAE";2011;"AD";"Court";9,58006535947709;10,4198473282443;10,6716417910448;10,96875;12,3244233378562;"Terrestre"
"PARMAJ";2011;"AD";"Court";15,4973684210527;16,510067114094;17,0886075949368;17,7631578947369;19,1489361702128;"Terrestre"
"PASDOM";2011;"AD";"Court";22,3058544303797;25,5854430379747;26,975;27,8389545022194;29,977173401493;"Terrestre"
"PHYCOL";2011;"AD";"Court";6,32142857142857;7,22448979591836;7,49590163934423;7,92370362779257;9,29422514619883;"Terrestre"
"PRUMOD";2011;"AD";"Court";16,0573476702509;17,880493865507;18,8239379084967;19,8248189201054;22,597024623803;"Terrestre"
"PYRULA";2011;"AD";"Court";18,7436012801205;20,25;21,1073623559539;22,2173259493671;24,5994932432432;"Terrestre"
"SYLATR";2011;"AD";"Court";14,7979999999999;16,2679999999999;17,1164383561644;18,1774193548387;20,858108108108;"Terrestre"
"TROTRO";2011;"AD";"Court";8,07109929078014;9,30999999999996;9,67548076923076;10,2032797029703;11,7234941123188;"Terrestre"
"TURMER";2011;"AD";"Court";76,5000000000003;83,6718750000001;87,3995446784292;91,9307567670609;103,009958791209;"Terrestre"
"TURPHI";2011;"AD";"Court";60,51817562968;64,8032786885243;67,4285714285712;71,5120689655172;79,9327731092437;"Terrestre"
"AEGCAU";2012;"AD";"Court";7,11272270114943;7,75218590260964;7,96672240802677;8,43534482758621;9,30508474576271;"Terrestre"
"CETCET";2012;"AD";"Court";11,6417410714286;14,1593231162197;14,758064516129;15,2743172179813;16,8590551181102;"Terrestre"
"ERIRUB";2012;"AD";"Court";14,7984685437946;15,8500870410562;16,7109997155859;17,7430555555556;21,9886824324324;"Terrestre"
"FRICOE";2012;"AD";"Court";19,3294662921349;20,6201687931951;21,5;22,5119047619048;24,8628965517242;"Terrestre"
"PAPALU";2012;"AD";"Court";9,5584326923077;10,3287212171052;10,6995211693548;10,9671476761619;11,8093245967741;"Terrestre"
"PARCAE";2012;"AD";"Court";9,77095734126984;10,3623188405797;10,8333333333333;11,259842519685;12,3246753246753;"Terrestre"
"PARMAJ";2012;"AD";"Court";15,3846153846154;16,9520547945206;17,5324675324675;18,2432432432432;20,7167832167832;"Terrestre"
"PASDOM";2012;"AD";"Court";24,6417806718597;26,6598345588236;27,7809210526316;28,4067774681528;30,3451384588923;"Terrestre"
"PHYCOL";2012;"AD";"Court";6,73774943082899;7,25973748473749;7,62931034482759;7,97624058484713;9,80175840978593;"Terrestre"
"PRUMOD";2012;"AD";"Court";16,9592074592075;18,2482758620689;19,2073617065775;20,0174825174825;24,0100371747212;"Terrestre"
"PYRULA";2012;"AD";"Court";19,2095921677215;20,0015060240964;20,5448684210526;21,5255965909091;24,9068285437967;"Terrestre"
"SYLATR";2012;"AD";"Court";15,092713097713;16,2785234899329;17,1164383561644;18,1299999999999;21,1590397168337;"Terrestre"
"TROTRO";2012;"AD";"Court";8,2648013493253;9,50728155339804;9,89898989898993;10,3548644338118;11,0409373151981;"Terrestre"
"TURMER";2012;"AD";"Court";78,2263102103121;83,6494444444446;87,3438275434245;91,7394111570247;105,234515219259;"Terrestre"
"TURPHI";2012;"AD";"Court";59,7650696206871;63,4250000000002;66,7166785459728;71,0500322268772;86,3974237063244;"Terrestre"
"AEGCAU";2013;"AD";"Court";7,09125;7,79159663865546;8;8,41379310344828;9,0385733333333;"Terrestre"
"CETCET";2013;"AD";"Court";12,6063716141515;14,010175909362;14,7459553349876;15,5425196850394;16,2721130952381;"Terrestre"
"ERIRUB";2013;"AD";"Court";15,1708062770562;16,0097222222222;16,8092105263158;17,7827776180895;21,0071942446043;"Terrestre"
"FRICOE";2013;"AD";"Court";18,8559536859414;20,3847550754331;21,3792134831461;22,3003526645769;25,4183721241306;"Terrestre"
"PAPALU";2013;"AD";"Court";8,84101187111362;9,71881009615383;10,4173228346456;11,2747278688525;15,0685483870968;"Terrestre"
"PARCAE";2013;"AD";"Court";8,26657196969696;10,3233225108225;10,6319702602231;10,988337753134;11,9661654135338;"Terrestre"
"PARMAJ";2013;"AD";"Court";15,7191780821918;16,5584415584415;17,484076433121;18,2432432432432;20,5664105886709;"Terrestre"
"PASDOM";2013;"AD";"Court";24,5021033653847;26,7509523809524;27,6414365814289;28,4643899018232;30,2302;"Terrestre"
"PHYCOL";2013;"AD";"Court";6,5621582733813;7,25409836065571;7,64814814814814;8,06333333333336;9,65454545454546;"Terrestre"
"PRUMOD";2013;"AD";"Court";17,2602739726028;18,768115942029;19,8377818934524;21,2083866837388;23,6650246966606;"Terrestre"
"PYRULA";2013;"AD";"Court";19,1657197209892;20,1621878630799;21,0420895522388;22,5292207792208;27,0120535714286;"Terrestre"
"SYLATR";2013;"AD";"Court";14,8986486486486;16,5530967260517;17,3679617117117;18,375;21,637676056338;"Terrestre"
"TROTRO";2013;"AD";"Court";7,81914893617021;9,38297872340425;9,90537634408602;10,5;12,5106382978723;"Terrestre"
"TURMER";2013;"AD";"Court";78,4615384615388;83,7950055566678;87,4829424307038;92,5403225806452;103,131527018822;"Terrestre"
"TURPHI";2013;"AD";"Court";59,9525;65,0924778761062;67,8185099592825;70,2048857368007;82,378558156819;"Terrestre"
"AEGCAU";2014;"AD";"Court";6,96131578947368;7,68551587301588;8;8,41379310344828;9,24803571428571;"Terrestre"
"CETCET";2014;"AD";"Court";12,2961698564593;14,1797134551495;14,8401892828579;15,4832089552238;16,7997967479674;"Terrestre"
"ERIRUB";2014;"AD";"Court";14,8969790547798;15,7837837837837;16,5466666666667;17,4788732394366;21,7136443661972;"Terrestre"
"FRICOE";2014;"AD";"Court";19,3775641025641;20,5448573898012;21,5000000000001;22,4808050383351;25,2697300594784;"Terrestre"
"PAPALU";2014;"AD";"Court";8,88681818181817;10,3020491803279;10,5;10,7996991978609;11,7819554227941;"Terrestre"
"PARCAE";2014;"AD";"Court";9,32779017857143;10,2293650793651;10,7791062924309;11,215842683497;12,7922007568821;"Terrestre"
"PARMAJ";2014;"AD";"Court";15,2013422818792;16,8616698456737;17,5082236842106;18,1788079470198;20,2263513513513;"Terrestre"
"PASDOM";2014;"AD";"Court";24,4214969758064;26,3545292721518;27,6692307692308;29,110181706819;31,3765150166852;"Terrestre"
"PHYCOL";2014;"AD";"Court";6,6897734724292;7,20896226415094;7,60975739802718;7,86666666666669;9,89236525974026;"Terrestre"
"PRUMOD";2014;"AD";"Court";17;18,5294117647059;19,2753623188406;20,1063829787233;22,0510948905109;"Terrestre"
"PYRULA";2014;"AD";"Court";17,8;20,0475;21,3;22,4385093167702;25,8404907975461;"Terrestre"
"SYLATR";2014;"AD";"Court";15,050152972028;16,3333333333333;17,1926178838412;18,1232876712329;21,15148903184;"Terrestre"
"TROTRO";2014;"AD";"Court";7,83526570048309;9,30999999999996;9,79999999999999;10,3427784577723;11,5161764705882;"Terrestre"
"TURMER";2014;"AD";"Court";78,0853599221792;83,8476755041075;88,283869115959;92,8417441860466;104,145929508197;"Terrestre"
"TURPHI";2014;"AD";"Court";59,2681818181818;64,0456896551724;66,9333333333334;70,7009303380984;78,5985344827586;"Terrestre"
"AEGCAU";2015;"AD";"Court";6,89556451612904;7,70007239382237;7,87096774193549;8,27482644628098;9,01813171080885;"Terrestre"
"CETCET";2015;"AD";"Court";12,1374358974359;13,3090909090909;14,3821138211381;15,25;16,5006392694064;"Terrestre"
"ERIRUB";2015;"AD";"Court";14,7677027027027;15,7837837837837;16,4507042253521;17,2683764750666;22,376743498818;"Terrestre"
"FRICOE";2015;"AD";"Court";19,0447717895004;20,2352941176471;20,9685393258427;22,1015936816868;24,3257142857143;"Terrestre"
"PAPALU";2015;"AD";"Court";9,69947368421049;10,3432835820896;10,6504616963064;10,97578125;12,0121323529412;"Terrestre"
"PARCAE";2015;"AD";"Court";9,48360655737706;10,4185593770279;10,8333333333333;11,3374819624819;12,8719696969697;"Terrestre"
"PARMAJ";2015;"AD";"Court";15,5164882518371;17;17,5324675324675;18,2432432432432;19,2708333333333;"Terrestre"
"PASDOM";2015;"AD";"Court";22,7335365853659;26,0402229299363;27,3552631578947;28,7170512820513;30,6094029966018;"Terrestre"
"PHYCOL";2015;"AD";"Court";6,75458369283864;7,31081328164997;7,63514697569247;7,97297297297297;9,65454545454546;"Terrestre"
"PRUMOD";2015;"AD";"Court";16,9059325282729;18,2608695652174;19,2753623188406;20,036231884058;24,4385380302549;"Terrestre"
"PYRULA";2015;"AD";"Court";19,652625;21;21,6662576687117;23,157055214724;25,9290789473684;"Terrestre"
"SYLATR";2015;"AD";"Court";14,8986486486486;16,2206896551724;17,1499999999999;18,1232876712329;20,858108108108;"Terrestre"
"TROTRO";2015;"AD";"Court";8,41933962264152;9,58695652173913;10;10,5386285250558;11,8240538555692;"Terrestre"
"TURMER";2015;"AD";"Court";75,2952755905512;83,7313432835823;87,4817518248174;91,8590733590737;105,607696215392;"Terrestre"
"TURPHI";2015;"AD";"Court";61,2761072261072;65,0526315789474;67,7113247863249;70,6528060165976;84,3805060918463;"Terrestre"
"AEGCAU";2016;"AD";"Court";7,00907747093998;7,5264655541292;7,96579900252782;8,41806840482197;9,53125000000002;"Terrestre"
"CETCET";2016;"AD";"Court";11,7177501741351;13,409009009009;14,4745762711864;15,3664122137404;16,8851981351982;"Terrestre"
"ERIRUB";2016;"AD";"Court";14,9944736842105;16,0445410048946;16,7077464788732;17,6206896551724;22,1431399046105;"Terrestre"
"FRICOE";2016;"AD";"Court";18,8052409638554;20,3013865646666;21,1527950310559;22,5405027932961;24,2035928143713;"Terrestre"
"PAPALU";2016;"AD";"Court";9,83564338235291;10,3048918269231;10,584;11,0132462686567;11,498908765653;"Terrestre"
"PARCAE";2016;"AD";"Court";9,47476657329597;10,2741935483871;10,6821705426357;11,2666666666667;12,2572967852703;"Terrestre"
"PARMAJ";2016;"AD";"Court";15,1266233766233;16,4758064516129;17,1654929577465;18,1666911010116;20,1727083333333;"Terrestre"
"PASDOM";2016;"AD";"Court";23,7057006369427;25,2677419354838;27,5333333333334;28,1924732552216;30,4627433309301;"Terrestre"
"PHYCOL";2016;"AD";"Court";6,75187719298246;7,25409836065571;7,55199999999996;7,90178571428572;9,64423076923077;"Terrestre"
"PRUMOD";2016;"AD";"Court";17,0169120533961;18,1481481481482;19,136690647482;20,0735294117647;23,3333333333333;"Terrestre"
"PYRULA";2016;"AD";"Court";19,1309593023256;20,506329113924;21,3451661392405;21,848773006135;24,4087409948542;"Terrestre"
"SYLATR";2016;"AD";"Court";14,9019478831979;16,3885135135134;17,2455022488756;18,2455796038151;20,6802584559314;"Terrestre"
"TROTRO";2016;"AD";"Court";8,61989130434782;9,69229468599033;10;10,4817708333333;12,1067023482328;"Terrestre"
"TURMER";2016;"AD";"Court";77,3536785277148;83,7611490739076;87,8655303030301;92,453125;104,37915282392;"Terrestre"
"TURPHI";2016;"AD";"Court";58,0421153846154;64,9555439330544;68,0834933798924;73,1999097159524;84,1335138846506;"Terrestre"
"AEGCAU";2017;"AD";"Court";6,77472835314092;7,46666666666668;7,75;8,15885634588563;8,82321428571429;"Terrestre"
"CETCET";2017;"AD";"Court";11,4348276869159;13,0422444183314;14,4848837209302;15,4920634920635;16,271469816273;"Terrestre"
"ERIRUB";2017;"AD";"Court";14,5899656357388;15,7450980392157;16,5466666666667;17,6416666666667;22,1359755737221;"Terrestre"
"FRICOE";2017;"AD";"Court";18,619003065298;20,2696140756438;21,0326086956521;22,0403166067656;24,6309518716578;"Terrestre"
"PAPALU";2017;"AD";"Court";9,76039024390244;10,0094;10,4755813953488;10,7857503025414;11,3879032258065;"Terrestre"
"PARCAE";2017;"AD";"Court";9,40168226381457;10,2069852941176;10,7499555976556;10,9981617647059;12,344298245614;"Terrestre"
"PARMAJ";2017;"AD";"Court";15,586677631579;16,7677207130731;17,4448885658915;18,0401006711409;20,1536467974824;"Terrestre"
"PASDOM";2017;"AD";"Court";23,8292171885409;26,6553086419753;27,6410256410257;28,6211993382961;30,4887335059811;"Terrestre"
"PHYCOL";2017;"AD";"Court";6,59099099099099;7,1394957983193;7,5;7,82470025692263;9,60888206388206;"Terrestre"
"PRUMOD";2017;"AD";"Court";17,0430143160127;18,3761487246812;19,1447342126299;19,8960144927536;22,306425708142;"Terrestre"
"PYRULA";2017;"AD";"Court";18,7303037383178;20,1009378140002;21,3413173652695;22,3981304679276;26,254373151981;"Terrestre"
"SYLATR";2017;"AD";"Court";14,8006509163273;16,2272727272727;17;17,8645833333333;20,8616554054053;"Terrestre"
"TROTRO";2017;"AD";"Court";7,97658985243583;9,30999999999996;9,89607843137257;10,4255319148936;12,2439590206633;"Terrestre"
"TURMER";2017;"AD";"Court";77,4128806376913;83,6561264822135;87,4285714285714;91,1991470602329;102,708793081067;"Terrestre"
"TURPHI";2017;"AD";"Court";59,4425000000002;64,625170940171;68,0652360515022;71,0547526236881;82,1061597406425;"Terrestre"
"AEGCAU";2018;"AD";"Court";6,62714285714286;7,64101890756303;8;8,254251899474;9,53246031746033;"Terrestre"
"CETCET";2018;"AD";"Court";12,1033820584702;13,951351070103;14,6399999999999;15,1259834710743;16,3198106060606;"Terrestre"
"ERIRUB";2018;"AD";"Court";14,6;15,7191182659933;16,4187068965517;17,2973684210526;22,3229508806748;"Terrestre"
"FRICOE";2018;"AD";"Court";19,2109482049877;20,3550295857988;21,2409638554217;22,1761006289308;24,6538461538461;"Terrestre"
"PAPALU";2018;"AD";"Court";9,576;10,2315789473684;10,5677419354839;11,0125984251968;11,9055118110236;"Terrestre"
"PARCAE";2018;"AD";"Court";9,57540553435113;10,4838709677419;10,7518796992482;11,3;12,3763326226013;"Terrestre"
"PARMAJ";2018;"AD";"Court";15,6006081081081;16,7088963963964;17,4193548387097;18,2587607411386;20,3424657534247;"Terrestre"
"PASDOM";2018;"AD";"Court";22,9733338488504;26,1267295597485;27,3189583333333;28,71574989123;30,5806962025316;"Terrestre"
"PHYCOL";2018;"AD";"Court";6,53004189359028;7,2323389427163;7,50909090909091;8,03472727272726;9,65454545454546;"Terrestre"
"PRUMOD";2018;"AD";"Court";16,7689596661292;18,2835820895522;19,0773694390716;20,0801470588235;22,2295751633987;"Terrestre"
"PYRULA";2018;"AD";"Court";18,3249199904466;19,7620481927711;20,6788235294118;21,9176470588236;26,5490109890109;"Terrestre"
"SYLATR";2018;"AD";"Court";14,8921568627451;16,2340173192772;17,0184030281182;18,1134242957747;21,1103913210078;"Terrestre"
"TROTRO";2018;"AD";"Court";8,4;9,47435416666665;9,90425531914893;10,3852049910874;11,8654786324786;"Terrestre"
"TURMER";2018;"AD";"Court";77,0566584824454;84,1573841698846;87,4586776859504;91,7903409090908;102,747503026634;"Terrestre"
"TURPHI";2018;"AD";"Court";58,6736664538101;64,4238626485076;66,617067833698;69,7427104722792;79,9265419296664;"Terrestre"
"AEGCAU";2019;"AD";"Court";6,97413151364766;7,61185344827586;8;8,26618370694369;9,26850693188668;"Terrestre"
"CETCET";2019;"AD";"Court";11,7635419630156;13,1891891891892;14,2497311827957;15,0079365079365;15,8733842687824;"Terrestre"
"ERIRUB";2019;"AD";"Court";14,7320953153473;15,8590485651214;16,6465614035088;17,441610738255;22,7826617263236;"Terrestre"
"FRICOE";2019;"AD";"Court";18,67947728383;20,5210127591706;21,5;22,4805882352941;25,2266666666667;"Terrestre"
"PAPALU";2019;"AD";"Court";9,94426276352552;10,2668604651163;10,5559949892627;10,828125;11,3261956114029;"Terrestre"
"PARCAE";2019;"AD";"Court";9,83164469118665;10,340909090909;10,765625;11,3257575757575;12,7391376451078;"Terrestre"
"PARMAJ";2019;"AD";"Court";15,8722165991903;16,9520547945206;17,5;18,4459459459459;20,8357571147306;"Terrestre"
"PASDOM";2019;"AD";"Court";23,2985534591195;26,4526850507983;27,6714520098441;28,4670312932705;33,2578807947019;"Terrestre"
"PHYCOL";2019;"AD";"Court";6,51909185971686;7,16527036048064;7,50909090909091;7,86666666666666;9,70667922673657;"Terrestre"
"PRUMOD";2019;"AD";"Court";17,0061594202899;18,3457419017763;19,2619863013699;20,0730682057769;23,1527963458111;"Terrestre"
"PYRULA";2019;"AD";"Court";18,9336884498481;20,1329479768786;21,2687116564418;22,639751552795;26,5427768860352;"Terrestre"
"SYLATR";2019;"AD";"Court";14,8657600566;16,3112934055432;17,1164383561644;18,1232876712329;20,804674090538;"Terrestre"
"TROTRO";2019;"AD";"Court";8,42588235294119;9,38297872340425;10,0307872928177;10,549402281202;12,009698251551;"Terrestre"
"TURMER";2019;"AD";"Court";77,2394527300305;84,011627906977;87,595419847328;92,8999169435218;106,5125;"Terrestre"
"TURPHI";2019;"AD";"Court";59,6116612061553;64,6846083287471;67,2851063829787;70,9208821052269;83,9115310698269;"Terrestre"
"AEGCAU";2020;"AD";"Court";7,40416666666667;7,77600583698143;8,09734513274337;8,37520161290323;9,10644673754427;"Terrestre"
"CETCET";2020;"AD";"Court";11,2971178451178;13,4665147119768;14,5461538461539;15,1186153846154;16,6678770380435;"Terrestre"
"ERIRUB";2020;"AD";"Court";14,6056722972973;15,7837837837837;16,5701744297489;17,4835800438596;22,0148601398601;"Terrestre"
"FRICOE";2020;"AD";"Court";18,8013793103449;20,52571011318;21,3482352941176;22,1994851895422;24,1165653728294;"Terrestre"
"PAPALU";2020;"AD";"Court";9,25540783686526;10,0707011070111;10,3502268145161;10,5694262295082;11,5063496433488;"Terrestre"
"PARCAE";2020;"AD";"Court";9,82944444444443;10,2920516465293;10,812893081761;11,2483170042676;12,7696850393701;"Terrestre"
"PARMAJ";2020;"AD";"Court";15,5316690412336;16,943413729128;17,5862068965517;18,2736882322975;20,7986308677098;"Terrestre"
"PASDOM";2020;"AD";"Court";24,4177721518987;26,2;27,2771241830065;28,6002660861152;33,4309523809524;"Terrestre"
"PHYCOL";2020;"AD";"Court";6,56156982670745;7,19058721049394;7,5;7,82398826979472;9,72117530374411;"Terrestre"
"PRUMOD";2020;"AD";"Court";16,6736433305717;18,2608695652174;19,1898446083817;20,0801470588235;22,9860050890585;"Terrestre"
"PYRULA";2020;"AD";"Court";19,3505168918919;20,3923322683706;21,3316770186335;22,4225165562914;25,6576604103013;"Terrestre"
"SYLATR";2020;"AD";"Court";14,9454908123791;16,27325;17;17,927472838923;20,5119318181818;"Terrestre"
"TROTRO";2020;"AD";"Court";8,48164170394868;9,38297872340425;9,8;10,29;12,2604255319149;"Terrestre"
"TURMER";2020;"AD";"Court";76,7849812097351;83,6847278225807;87,595419847328;92,1343373493976;102,445929959514;"Terrestre"
"TURPHI";2020;"AD";"Court";58,9092307692306;64,3617521367521;67,3546365914787;71,4338842975206;84,1930064927919;"Terrestre"
"AEGCAU";2021;"AD";"Court";7,39654761904762;7,84673273567727;8,08300889877642;8,43004201680672;9,63587875939849;"Terrestre"
"CETCET";2021;"AD";"Court";11,3285714285714;13,4043652382859;14,5068965517241;15,0153846153847;16,9324193548387;"Terrestre"
"ERIRUB";2021;"AD";"Court";14,6097658862876;15,8338028169014;16,5466666666667;17,4193103448276;22,1196563436563;"Terrestre"
"FRICOE";2021;"AD";"Court";19,1926829268293;20,5444444444444;21,3482352941176;22,7229357798165;25,1137609153869;"Terrestre"
"PAPALU";2021;"AD";"Court";9,446393129771;9,92125984251967;10,4839694656489;11,0176311253386;11,5082386363636;"Terrestre"
"PARCAE";2021;"AD";"Court";9,4929104477612;10,4691228971048;10,8333333333333;11,4042328042328;12,9711896724181;"Terrestre"
"PARMAJ";2021;"AD";"Court";15,5829326923077;16,8091836734694;17,5;18,2844153964885;20,4991979522184;"Terrestre"
